frame_id,time_sec,track_id,class_name,confidence,x1,y1,x2,y2
258,5.16,3,car,0.772779,875.14,237.03,916.05,271.84
258,5.16,6,car,0.600137,662.69,35.08,692.23,59.22
258,5.16,7,car,0.859225,737.59,103.70,775.59,133.92
258,5.16,10,car,0.876164,1463.38,335.48,1524.16,376.36
258,5.16,12,car,0.589797,1242.89,154.46,1297.29,190.60
258,5.16,11,car,0.488533,786.88,202.24,828.62,245.39
258,5.16,104,car,0.945589,432.79,966.05,539.48,1037.92
258,5.16,9,truck,0.517306,1757.52,350.17,1875.50,434.54
258,5.16,134,truck,0.337366,786.88,202.24,828.62,245.39
258,5.16,137,car,0.934449,156.71,1003.08,302.93,1077.51
258,5.16,152,bus,0.453584,1757.60,350.03,1875.51,434.37
258,5.16,80,car,0.316015,770.02,76.95,792.80,94.20
259,5.18,2,car,0.932062,1301.95,864.41,1388.61,960.51
259,5.18,3,car,0.782420,874.17,235.77,915.37,270.79
259,5.18,6,car,0.610060,662.30,34.11,691.76,58.03
259,5.18,7,car,0.861700,736.60,102.87,774.67,133.22
259,5.18,10,car,0.876329,1463.35,335.47,1524.11,376.35
259,5.18,12,car,0.593210,1242.90,154.46,1297.29,190.61
259,5.18,11,car,0.482541,786.89,202.24,828.62,245.39
259,5.18,104,car,0.942140,434.02,965.60,540.65,1037.39
259,5.18,9,truck,0.398002,1759.76,349.55,1877.36,433.60
259,5.18,134,truck,0.344633,786.89,202.24,828.62,245.39
259,5.18,137,car,0.925688,160.73,1001.85,304.33,1076.47
259,5.18,152,bus,0.532874,1759.78,349.40,1877.39,433.47
259,5.18,80,car,0.353060,770.07,76.94,792.93,94.24
259,5.18,13,car,0.251676,1103.95,164.13,1138.96,190.26
260,5.20,2,car,0.939931,1303.97,866.67,1390.94,963.11
260,5.20,3,car,0.685377,872.66,234.71,914.03,269.80
260,5.20,6,car,0.479297,661.57,33.17,691.09,57.07
260,5.20,7,car,0.869220,735.81,101.97,773.75,132.27
260,5.20,10,car,0.876100,1463.40,335.49,1524.10,376.35
260,5.20,12,car,0.585252,1242.91,154.47,1297.28,190.61
260,5.20,11,car,0.496551,786.89,202.24,828.61,245.39
260,5.20,104,car,0.945396,435.05,965.13,541.78,1037.00
260,5.20,9,truck,0.446808,1761.34,348.82,1878.57,432.61
260,5.20,134,truck,0.332061,786.89,202.24,828.61,245.39
260,5.20,137,car,0.914244,165.02,1000.30,306.64,1075.32
260,5.20,152,bus,0.483710,1761.37,348.68,1878.63,432.51
260,5.20,80,car,0.355608,770.13,76.97,793.03,94.27
261,5.22,2,car,0.941200,1305.54,868.70,1393.08,965.88
261,5.22,3,car,0.655103,871.54,233.77,912.83,268.70
261,5.22,6,car,0.443320,660.95,32.10,690.67,56.30
261,5.22,7,car,0.847576,735.15,101.37,772.58,131.22
261,5.22,10,car,0.881852,1463.46,335.51,1524.09,376.35
261,5.22,12,car,0.584983,1242.94,154.48,1297.25,190.59
261,5.22,11,car,0.491522,786.89,202.24,828.61,245.39
261,5.22,104,car,0.941443,436.11,964.58,543.06,1036.57
261,5.22,9,truck,0.422991,1762.76,347.88,1879.55,431.50
261,5.22,134,truck,0.333997,786.89,202.24,828.61,245.39
261,5.22,137,car,0.933664,170.71,999.12,310.18,1074.13
261,5.22,152,bus,0.480296,1762.82,347.78,1879.61,431.42
261,5.22,80,car,0.359446,770.17,76.97,793.12,94.29
262,5.24,2,car,0.938298,1307.67,870.98,1395.18,968.17
262,5.24,3,car,0.698990,870.74,232.63,911.79,267.36
262,5.24,6,car,0.379775,659.43,31.15,689.31,55.38
262,5.24,7,car,0.826525,734.39,100.58,771.73,130.37
262,5.24,10,car,0.883430,1463.51,335.57,1524.05,376.35
262,5.24,12,car,0.590522,1242.89,154.47,1297.25,190.64
262,5.24,11,car,0.505803,786.89,202.24,828.60,245.40
262,5.24,104,car,0.946967,436.92,964.06,543.88,1036.07
262,5.24,9,truck,0.503923,1764.29,347.03,1880.84,430.57
262,5.24,134,truck,0.320952,786.89,202.24,828.60,245.40
262,5.24,137,car,0.935740,174.62,997.97,311.60,1072.81
262,5.24,152,bus,0.482257,1764.35,346.99,1880.83,430.52
262,5.24,80,car,0.355566,770.05,76.84,793.13,94.25
262,5.24,13,car,0.255104,1103.87,164.17,1139.11,190.26
263,5.26,2,car,0.935642,1309.48,873.30,1396.98,970.48
263,5.26,3,car,0.689770,869.02,230.99,910.51,266.06
263,5.26,6,car,0.433470,658.37,30.48,687.91,54.30
263,5.26,7,car,0.824758,733.35,99.38,770.77,129.29
263,5.26,10,car,0.878741,1463.57,335.58,1524.07,376.35
263,5.26,12,car,0.596583,1242.90,154.48,1297.16,190.59
263,5.26,11,car,0.493111,786.88,202.24,828.60,245.40
263,5.26,104,car,0.950869,437.99,963.61,544.68,1035.45
263,5.26,9,truck,0.496536,1765.78,346.02,1882.26,429.64
263,5.26,134,truck,0.337558,786.88,202.24,828.60,245.40
263,5.26,137,car,0.938694,177.48,995.99,313.04,1071.29
263,5.26,152,bus,0.520951,1765.84,346.00,1882.21,429.60
263,5.26,80,car,0.366705,769.96,76.74,793.16,94.24
263,5.26,13,car,0.260904,1103.76,164.34,1139.03,190.26
264,5.28,2,car,0.938110,1311.18,875.81,1398.90,973.30
264,5.28,3,car,0.428277,868.06,230.30,909.06,264.93
264,5.28,6,car,0.543032,655.92,29.09,686.55,53.64
264,5.28,7,car,0.828371,732.21,98.30,769.70,128.28
264,5.28,10,car,0.875379,1463.61,335.60,1524.06,376.35
264,5.28,12,car,0.590025,1242.91,154.48,1297.13,190.56
264,5.28,11,car,0.479001,786.88,202.23,828.60,245.41
264,5.28,104,car,0.956880,439.03,963.10,545.56,1034.83
264,5.28,9,truck,0.458640,1767.68,345.19,1883.90,428.72
264,5.28,134,truck,0.358894,786.88,202.23,828.60,245.41
264,5.28,137,car,0.944372,181.17,994.51,314.69,1069.80
264,5.28,152,bus,0.592524,1767.75,345.20,1883.81,428.68
264,5.28,80,car,0.371786,769.97,76.72,793.23,94.25
264,5.28,13,car,0.259630,1103.70,164.38,1139.11,190.27
265,5.30,2,car,0.939250,1313.20,878.49,1400.75,975.73
265,5.30,3,car,0.618607,865.19,228.13,907.66,263.97
265,5.30,6,car,0.537599,654.54,27.93,685.99,53.13
265,5.30,7,car,0.824871,730.80,97.30,768.30,127.27
265,5.30,10,car,0.876319,1463.65,335.61,1524.08,376.36
265,5.30,12,car,0.603437,1242.95,154.48,1297.09,190.51
265,5.30,11,car,0.501261,786.88,202.23,828.60,245.42
265,5.30,104,car,0.957016,440.00,962.52,546.53,1034.26
265,5.30,9,truck,0.380051,1769.72,344.30,1885.77,427.77
265,5.30,134,truck,0.331747,786.88,202.23,828.60,245.42
265,5.30,137,car,0.948971,185.28,993.65,316.54,1068.69
265,5.30,152,bus,0.666914,1769.80,344.33,1885.61,427.71
265,5.30,80,car,0.368418,769.96,76.71,793.27,94.27
265,5.30,13,car,0.262811,1103.60,164.41,1139.13,190.26
266,5.32,2,car,0.942385,1315.02,880.81,1402.99,978.57
266,5.32,3,car,0.694657,862.77,225.56,906.52,262.47
266,5.32,6,car,0.646540,653.39,26.94,685.38,52.60
266,5.32,7,car,0.838207,729.96,96.56,767.12,126.20
266,5.32,10,car,0.872772,1463.66,335.63,1524.04,376.35
266,5.32,12,car,0.593989,1242.95,154.49,1297.06,190.49
266,5.32,11,car,0.494101,786.87,202.23,828.60,245.43
266,5.32,104,car,0.956814,440.71,962.00,547.35,1033.88
266,5.32,9,bus,0.760434,1771.87,343.62,1887.90,427.12
266,5.32,134,truck,0.345441,786.87,202.23,828.60,245.43
266,5.32,137,car,0.948685,189.26,992.68,318.01,1067.15
266,5.32,80,car,0.355659,769.98,76.76,793.23,94.26
267,5.34,2,car,0.945696,1316.85,883.24,1404.93,981.17
267,5.34,3,car,0.727574,862.35,224.56,905.72,261.23
267,5.34,6,car,0.606832,652.67,26.15,684.95,52.21
267,5.34,7,car,0.837032,728.90,95.63,766.24,125.40
267,5.34,10,car,0.870558,1463.71,335.67,1524.02,376.34
267,5.34,12,car,0.599836,1242.93,154.49,1297.02,190.49
267,5.34,11,car,0.484602,786.89,202.23,828.61,245.43
267,5.34,104,car,0.953408,441.55,961.60,548.14,1033.46
267,5.34,9,bus,0.819488,1773.76,342.95,1889.70,426.44
267,5.34,134,truck,0.356330,786.89,202.23,828.61,245.43
267,5.34,137,car,0.942251,192.77,991.67,320.25,1066.25
267,5.34,80,car,0.300553,770.03,76.87,793.21,94.28
267,5.34,13,car,0.252511,1103.82,164.25,1139.53,190.19
268,5.36,2,car,0.943587,1318.70,885.28,1407.18,983.79
268,5.36,3,car,0.774000,859.99,222.42,904.43,260.04
268,5.36,6,car,0.536033,651.03,25.56,684.36,52.72
268,5.36,7,car,0.865445,727.71,94.54,765.23,124.39
268,5.36,10,car,0.872062,1463.67,335.67,1523.98,376.34
268,5.36,12,car,0.623686,1242.91,154.50,1297.01,190.49
268,5.36,11,car,0.509702,786.89,202.23,828.61,245.44
268,5.36,104,car,0.944903,442.73,961.28,548.91,1032.88
268,5.36,9,bus,0.847777,1775.13,342.05,1890.97,425.59
268,5.36,134,truck,0.326572,786.88,202.23,828.61,245.44
268,5.36,137,car,0.937891,196.63,990.69,322.39,1064.99
268,5.36,80,car,0.290570,770.05,76.93,793.17,94.27
268,5.36,13,car,0.259039,1103.81,164.27,1139.55,190.18
269,5.38,2,car,0.927432,1320.65,887.81,1409.23,986.46
269,5.38,3,car,0.824478,859.08,221.23,903.63,258.95
269,5.38,6,car,0.525711,650.14,24.99,683.98,52.87
269,5.38,7,car,0.851144,727.04,93.88,764.13,123.37
269,5.38,10,car,0.870551,1463.61,335.67,1523.93,376.35
269,5.38,12,car,0.622231,1242.92,154.50,1297.00,190.48
269,5.38,11,car,0.504064,786.89,202.23,828.61,245.44
269,5.38,104,car,0.943422,443.78,960.97,549.62,1032.33
269,5.38,9,bus,0.844739,1776.22,340.93,1892.41,424.91
269,5.38,134,truck,0.342803,786.89,202.23,828.61,245.44
269,5.38,137,car,0.931848,200.27,989.41,324.99,1063.87
269,5.38,80,car,0.273278,770.04,76.97,793.15,94.27
269,5.38,13,car,0.271003,1103.88,164.34,1139.57,190.16
270,5.40,2,car,0.933858,1322.56,890.00,1411.33,988.92
270,5.40,3,car,0.779813,857.86,219.82,902.62,257.78
270,5.40,6,car,0.560525,648.65,24.22,683.19,53.00
270,5.40,7,car,0.715757,725.90,92.85,763.22,122.51
270,5.40,10,car,0.871748,1463.52,335.67,1523.87,376.35
270,5.40,12,car,0.616428,1242.90,154.50,1296.97,190.48
270,5.40,11,car,0.496481,786.89,202.23,828.59,245.44
270,5.40,104,car,0.944945,444.95,960.60,550.61,1031.85
270,5.40,9,bus,0.818803,1778.14,339.98,1894.08,423.98
270,5.40,134,truck,0.351630,786.89,202.23,828.60,245.44
270,5.40,137,car,0.930852,203.86,988.15,327.32,1062.54
270,5.40,80,car,0.279820,769.94,76.91,793.10,94.25
270,5.40,13,car,0.287667,1103.84,164.19,1139.71,190.16
271,5.42,2,car,0.929664,1324.69,892.38,1413.58,991.45
271,5.42,3,car,0.777058,857.35,219.42,901.08,256.51
271,5.42,6,car,0.548014,647.24,23.16,682.85,53.23
271,5.42,7,car,0.776284,725.23,92.01,762.35,121.53
271,5.42,10,car,0.865422,1463.48,335.65,1523.88,376.36
271,5.42,12,car,0.611176,1242.91,154.51,1296.99,190.50
271,5.42,11,car,0.468192,786.90,202.24,828.59,245.44
271,5.42,104,car,0.890228,446.12,960.25,551.59,1031.36
271,5.42,9,bus,0.784925,1780.18,339.31,1895.56,423.03
271,5.42,134,truck,0.395201,786.90,202.24,828.60,245.44
271,5.42,137,car,0.930207,207.38,987.15,329.63,1061.40
271,5.42,80,car,0.269250,769.89,76.87,793.16,94.30
271,5.42,13,car,0.281641,1103.89,164.24,1139.68,190.14
271,5.42,83,car,0.344247,683.90,15.69,713.64,45.49
272,5.44,2,car,0.935129,1326.85,894.99,1415.59,993.81
272,5.44,3,car,0.811043,855.52,218.09,899.34,255.18
272,5.44,6,car,0.547739,645.58,22.32,681.70,53.17
272,5.44,7,car,0.814085,723.98,91.03,761.38,120.85
272,5.44,10,car,0.868891,1463.46,335.62,1523.92,376.36
272,5.44,12,car,0.626502,1242.89,154.52,1296.99,190.53
272,5.44,11,car,0.492691,786.91,202.24,828.60,245.45
272,5.44,104,car,0.924891,447.12,959.74,552.80,1030.98
272,5.44,9,bus,0.701675,1782.31,338.69,1897.02,421.93
272,5.44,134,truck,0.368133,786.91,202.24,828.60,245.45
272,5.44,137,car,0.936474,210.47,985.47,332.39,1060.16
272,5.44,80,car,0.303287,769.83,76.82,793.18,94.32
272,5.44,13,car,0.284340,1103.90,164.13,1139.78,190.13
272,5.44,83,car,0.424441,683.25,15.28,712.90,45.00
273,5.46,2,car,0.932487,1328.76,897.58,1417.78,996.72
273,5.46,3,car,0.781682,854.57,217.12,898.17,253.97
273,5.46,6,car,0.543762,644.03,21.19,681.28,53.49
273,5.46,7,car,0.808171,723.06,89.99,760.58,119.93
273,5.46,10,car,0.865579,1463.46,335.60,1523.93,376.35
273,5.46,12,car,0.623110,1242.90,154.52,1296.99,190.54
273,5.46,11,car,0.458385,786.92,202.24,828.61,245.44
273,5.46,104,car,0.939216,447.85,959.24,553.81,1030.66
273,5.46,9,bus,0.611688,1784.28,337.92,1898.88,421.06
273,5.46,134,truck,0.408159,786.92,202.24,828.61,245.44
273,5.46,137,car,0.937174,213.50,984.05,334.49,1058.69
273,5.46,80,car,0.312383,769.83,76.80,793.19,94.32
273,5.46,13,car,0.276622,1103.95,164.09,1139.82,190.12
273,5.46,83,car,0.456318,682.46,14.43,712.58,44.78
274,5.48,2,car,0.934393,1330.73,899.96,1420.01,999.35
274,5.48,3,car,0.779732,852.90,215.79,896.76,252.86
274,5.48,6,car,0.494210,642.25,20.17,680.40,53.90
274,5.48,7,car,0.780478,722.26,89.26,759.43,118.90
274,5.48,10,car,0.866677,1463.45,335.60,1523.92,376.33
274,5.48,12,car,0.630635,1242.89,154.51,1296.98,190.54
274,5.48,11,truck,0.378923,786.92,202.24,828.62,245.45
274,5.48,104,car,0.944484,448.77,958.84,554.70,1030.24
274,5.48,9,bus,0.490015,1786.07,336.87,1900.91,420.15
274,5.48,134,car,0.486629,786.92,202.24,828.62,245.45
274,5.48,137,car,0.944014,217.26,982.90,336.29,1056.74
274,5.48,80,car,0.337374,769.83,76.76,793.14,94.24
274,5.48,13,car,0.272002,1103.90,163.80,1140.02,190.10
274,5.48,83,car,0.457649,682.12,14.14,711.95,44.32
275,5.50,2,car,0.940521,1332.60,902.65,1421.88,1002.03
275,5.50,3,car,0.760536,851.53,214.56,895.74,252.02
275,5.50,6,car,0.343117,641.05,19.21,679.75,54.17
275,5.50,7,car,0.743812,721.43,88.46,758.40,117.93
275,5.50,10,car,0.868579,1463.45,335.61,1523.92,376.33
275,5.50,12,car,0.623885,1242.91,154.51,1296.98,190.53
275,5.50,11,truck,0.368210,786.92,202.24,828.63,245.46
275,5.50,104,car,0.924443,449.78,958.35,555.65,1029.71
275,5.50,9,bus,0.491611,1787.70,336.05,1902.47,419.36
275,5.50,134,car,0.496780,786.92,202.24,828.63,245.46
275,5.50,137,car,0.938661,220.79,982.05,338.58,1055.45
275,5.50,80,car,0.278542,769.94,76.79,793.23,94.23
275,5.50,13,car,0.258533,1103.81,163.61,1140.13,190.12
275,5.50,83,car,0.522937,681.69,13.60,711.65,43.99
276,5.52,2,car,0.939412,1334.83,905.11,1424.28,1004.65
276,5.52,3,car,0.756990,850.73,213.53,894.32,250.58
276,5.52,6,car,0.308525,639.94,18.50,678.59,54.03
276,5.52,7,car,0.726326,720.64,87.53,757.40,116.81
276,5.52,10,car,0.872269,1463.45,335.62,1523.92,376.34
276,5.52,12,car,0.627019,1242.91,154.50,1297.00,190.55
276,5.52,11,truck,0.372548,786.91,202.24,828.62,245.47
276,5.52,104,car,0.943139,450.83,957.92,556.50,1029.15
276,5.52,9,bus,0.516036,1789.40,335.11,1903.95,418.34
276,5.52,134,car,0.492854,786.91,202.24,828.62,245.47
276,5.52,137,car,0.874029,224.16,980.96,341.12,1054.17
276,5.52,80,car,0.271168,769.98,76.81,793.27,94.23
276,5.52,13,car,0.258408,1103.79,163.50,1140.18,190.13
276,5.52,83,car,0.543905,681.28,13.00,711.09,43.43
277,5.54,2,car,0.946322,1336.73,907.53,1426.75,1007.67
277,5.54,3,car,0.728470,850.07,212.71,893.02,249.22
277,5.54,6,car,0.307955,639.06,17.67,677.91,54.03
277,5.54,7,car,0.677753,719.35,86.41,756.58,116.13
277,5.54,10,car,0.875046,1463.45,335.65,1523.91,376.34
277,5.54,12,car,0.623933,1242.91,154.50,1297.03,190.59
277,5.54,11,truck,0.375461,786.88,202.23,828.61,245.47
277,5.54,104,car,0.943872,451.79,957.53,557.30,1028.65
277,5.54,9,bus,0.442589,1791.49,334.31,1905.70,417.40
277,5.54,134,car,0.488993,786.88,202.23,828.61,245.47
277,5.54,137,car,0.936425,227.39,980.20,343.73,1053.32
277,5.54,13,car,0.259147,1103.70,163.41,1140.14,190.13
277,5.54,83,car,0.516834,680.86,12.47,710.66,42.99
278,5.56,2,car,0.940454,1338.41,910.13,1428.97,1010.91
278,5.56,3,car,0.805779,848.87,211.34,891.90,248.00
278,5.56,6,car,0.497966,638.39,16.54,677.41,53.69
278,5.56,7,car,0.666652,718.15,85.30,755.65,115.32
278,5.56,10,car,0.878174,1463.45,335.67,1523.90,376.34
278,5.56,12,car,0.592984,1242.90,154.49,1297.04,190.61
278,5.56,11,car,0.484499,786.87,202.22,828.60,245.46
278,5.56,104,car,0.943837,452.62,957.12,558.12,1028.24
278,5.56,9,bus,0.430760,1793.24,333.63,1906.82,416.27
278,5.56,134,truck,0.384040,786.87,202.22,828.60,245.46
278,5.56,137,car,0.932287,230.39,979.25,345.93,1052.11
278,5.56,13,car,0.251417,1103.65,163.40,1140.00,190.11
278,5.56,83,car,0.406860,680.64,12.26,710.24,42.59
278,5.56,163,truck,0.329974,1793.30,333.98,1905.81,416.46
279,5.58,2,car,0.940333,1340.52,912.71,1431.13,1013.50
279,5.58,3,car,0.816245,847.93,210.35,890.89,246.94
279,5.58,6,car,0.425942,637.78,15.42,677.37,53.79
279,5.58,7,car,0.776908,717.52,84.62,754.39,114.07
279,5.58,10,car,0.881563,1463.47,335.67,1523.92,376.33
279,5.58,12,car,0.609404,1242.91,154.47,1297.02,190.59
279,5.58,11,car,0.491979,786.86,202.21,828.59,245.45
279,5.58,104,car,0.938450,453.29,956.65,559.10,1028.07
279,5.58,9,bus,0.599156,1794.85,332.75,1908.21,415.30
279,5.58,134,truck,0.368688,786.86,202.21,828.59,245.45
279,5.58,137,car,0.934810,233.30,978.13,348.59,1051.08
279,5.58,13,car,0.259249,1103.77,163.48,1139.94,190.11
279,5.58,83,car,0.467584,680.41,11.83,710.16,42.30
280,5.60,2,car,0.934025,1342.50,915.06,1433.25,1016.01
280,5.60,3,car,0.755936,846.49,208.74,890.15,246.02
280,5.60,7,car,0.813819,716.79,83.70,753.49,113.02
280,5.60,10,car,0.882163,1463.50,335.68,1523.91,376.32
280,5.60,12,car,0.628437,1242.91,154.48,1296.97,190.57
280,5.60,11,truck,0.381523,786.82,202.20,828.58,245.48
280,5.60,104,car,0.868533,454.10,956.23,559.99,1027.72
280,5.60,9,bus,0.609887,1796.48,331.82,1910.11,414.63
280,5.60,134,car,0.477881,786.82,202.20,828.59,245.48
280,5.60,137,car,0.937535,236.13,976.98,350.92,1049.82
280,5.60,13,car,0.270371,1103.86,163.49,1139.93,190.09
280,5.60,83,car,0.473947,680.19,11.50,709.87,41.81
281,5.62,2,car,0.913215,1344.77,917.39,1435.48,1018.30
281,5.62,3,car,0.699236,845.33,207.42,889.01,244.76
281,5.62,7,car,0.817416,715.88,83.01,752.60,112.32
281,5.62,10,car,0.883345,1463.54,335.71,1523.89,376.28
281,5.62,12,car,0.646012,1242.92,154.47,1296.94,190.55
281,5.62,11,car,0.481920,786.78,202.20,828.55,245.49
281,5.62,104,car,0.798638,455.18,956.03,561.06,1027.50
281,5.62,9,bus,0.579858,1798.43,330.85,1912.15,413.80
281,5.62,134,truck,0.367187,786.78,202.20,828.55,245.49
281,5.62,137,car,0.944772,238.95,976.01,353.25,1048.73
281,5.62,13,car,0.281000,1103.93,163.41,1140.04,190.10
281,5.62,83,car,0.506041,679.35,10.91,709.16,41.21
281,5.62,165,truck,0.391300,1798.53,331.07,1911.72,414.09
282,5.64,2,car,0.926000,1347.04,920.08,1437.91,1021.10
282,5.64,3,car,0.667518,844.05,206.69,887.34,243.62
282,5.64,7,car,0.803115,714.74,82.17,751.60,111.58
282,5.64,10,car,0.886360,1463.65,335.76,1523.88,376.24
282,5.64,12,car,0.646091,1243.00,154.49,1296.94,190.52
282,5.64,11,truck,0.360003,786.70,202.19,828.52,245.52
282,5.64,104,car,0.944566,456.31,955.78,562.00,1027.12
282,5.64,9,bus,0.610115,1799.97,330.07,1913.59,413.06
282,5.64,134,car,0.485080,786.70,202.19,828.52,245.52
282,5.64,137,car,0.948161,241.65,974.53,355.78,1047.33
282,5.64,13,car,0.296035,1104.13,163.51,1140.03,190.09
282,5.64,83,car,0.451096,678.61,10.63,707.88,40.27
282,5.64,165,truck,0.406461,1799.84,330.34,1913.00,413.35
282,5.64,166,car,0.358147,640.09,13.58,671.00,37.19
283,5.66,2,car,0.923669,1349.08,922.74,1440.11,1023.82
283,5.66,3,car,0.671141,843.52,206.38,885.98,242.46
283,5.66,7,car,0.795293,713.84,81.34,750.67,110.74
283,5.66,10,car,0.884520,1463.70,335.80,1523.87,376.23
283,5.66,12,car,0.651877,1243.02,154.49,1296.93,190.51
283,5.66,11,truck,0.377173,786.69,202.19,828.52,245.53
283,5.66,104,car,0.945871,457.32,955.42,562.70,1026.58
283,5.66,9,bus,0.581461,1801.58,329.04,1915.16,412.18
283,5.66,134,car,0.474680,786.69,202.19,828.52,245.53
283,5.66,137,car,0.948535,244.49,973.27,358.13,1046.00
283,5.66,13,car,0.266771,1104.25,163.49,1140.06,190.07
283,5.66,83,car,0.533695,677.84,10.23,706.85,39.52
283,5.66,165,truck,0.357137,1801.50,329.35,1914.50,412.26
283,5.66,166,car,0.737037,639.15,12.81,668.86,35.45
284,5.68,2,car,0.930682,1351.03,925.51,1441.96,1026.39
284,5.68,3,car,0.766494,842.31,204.72,885.34,241.26
284,5.68,7,car,0.832654,713.05,80.44,749.64,109.72
284,5.68,10,car,0.884960,1463.69,335.79,1523.89,376.23
284,5.68,12,car,0.644349,1243.02,154.49,1296.95,190.52
284,5.68,11,car,0.498891,786.69,202.19,828.54,245.55
284,5.68,104,car,0.944766,458.21,954.97,563.40,1026.02
284,5.68,9,truck,0.497082,1803.18,328.17,1916.52,411.31
284,5.68,134,truck,0.358768,786.69,202.19,828.54,245.55
284,5.68,137,car,0.936232,247.10,971.64,361.09,1044.79
284,5.68,13,car,0.272026,1104.26,163.44,1140.08,190.07
284,5.68,83,car,0.493240,677.43,9.93,706.22,38.97
284,5.68,165,bus,0.446181,1802.89,328.26,1916.16,411.44
284,5.68,166,car,0.801373,638.63,12.15,667.80,34.35
285,5.70,2,car,0.936857,1353.19,928.19,1444.43,1029.31
285,5.70,3,car,0.653624,841.42,203.75,884.54,240.45
285,5.70,7,car,0.832503,712.11,79.49,748.81,108.91
285,5.70,10,car,0.885833,1463.70,335.80,1523.91,376.23
285,5.70,12,car,0.646434,1243.04,154.49,1296.95,190.51
285,5.70,11,car,0.481936,786.69,202.19,828.55,245.56
285,5.70,104,car,0.942650,459.05,954.46,564.29,1025.56
285,5.70,9,bus,0.571408,1804.78,327.11,1918.11,410.44
285,5.70,134,truck,0.371164,786.69,202.19,828.55,245.56
285,5.70,137,car,0.939965,249.99,970.58,363.40,1043.51
285,5.70,13,car,0.276946,1104.27,163.40,1140.06,190.07
285,5.70,83,car,0.414020,676.59,9.22,705.68,38.56
285,5.70,165,truck,0.462296,1804.59,327.14,1917.90,410.44
285,5.70,166,car,0.807438,637.95,11.22,667.21,33.45
286,5.72,2,car,0.940327,1355.11,930.57,1446.69,1032.01
286,5.72,3,car,0.550885,839.44,202.39,883.56,240.19
286,5.72,7,car,0.836121,711.06,78.66,747.72,108.06
286,5.72,10,car,0.889969,1463.70,335.79,1523.93,376.23
286,5.72,12,car,0.630005,1243.07,154.49,1296.94,190.50
286,5.72,11,truck,0.368521,786.71,202.20,828.56,245.56
286,5.72,104,car,0.943657,459.83,953.99,565.20,1025.19
286,5.72,9,bus,0.636683,1806.41,326.24,1919.35,409.46
286,5.72,134,car,0.483077,786.71,202.20,828.56,245.56
286,5.72,137,car,0.939804,253.24,969.93,365.61,1042.26
286,5.72,13,car,0.272813,1104.31,163.42,1140.01,190.07
286,5.72,83,car,0.480296,676.19,8.82,705.03,37.89
286,5.72,165,truck,0.332950,1806.23,326.16,1919.23,409.31
286,5.72,166,car,0.809681,636.67,10.04,666.29,32.51
287,5.74,2,car,0.934020,1357.08,933.00,1449.15,1034.93
287,5.74,3,car,0.531773,838.79,201.27,882.85,239.37
287,5.74,7,car,0.831268,710.07,77.67,746.39,106.75
287,5.74,10,car,0.887346,1463.70,335.75,1524.01,376.25
287,5.74,12,car,0.642535,1243.00,154.49,1296.91,190.53
287,5.74,11,car,0.459850,786.72,202.21,828.57,245.57
287,5.74,104,car,0.939135,460.75,953.62,566.14,1024.81
287,5.74,9,bus,0.403223,1808.24,325.62,1920.00,408.51
287,5.74,134,truck,0.407318,786.72,202.21,828.57,245.57
287,5.74,137,car,0.941016,256.13,968.81,367.62,1040.66
287,5.74,13,car,0.285654,1104.28,163.41,1139.97,190.08
287,5.74,83,car,0.473294,675.96,8.52,704.30,37.06
287,5.74,166,car,0.769494,635.58,8.72,665.57,31.48
288,5.76,2,car,0.932228,1359.39,935.72,1451.64,1037.80
288,5.76,3,car,0.691690,838.06,200.00,881.11,237.40
288,5.76,7,car,0.818406,709.00,76.54,745.63,105.87
288,5.76,10,car,0.889042,1463.71,335.73,1524.04,376.25
288,5.76,12,car,0.637895,1242.98,154.49,1296.89,190.54
288,5.76,11,truck,0.381496,786.73,202.22,828.58,245.56
288,5.76,104,car,0.939486,461.75,953.26,567.11,1024.42
288,5.76,9,bus,0.625074,1809.96,324.66,1920.00,407.25
288,5.76,134,car,0.478684,786.73,202.22,828.58,245.56
288,5.76,137,car,0.943720,258.90,968.11,369.70,1039.55
288,5.76,13,car,0.271835,1104.38,163.53,1139.87,190.06
288,5.76,83,car,0.328056,675.73,8.32,703.64,36.40
288,5.76,166,car,0.774373,634.56,7.67,664.71,30.56
289,5.78,2,car,0.928748,1361.62,938.17,1454.10,1040.43
289,5.78,3,car,0.724300,836.81,198.56,879.51,235.73
289,5.78,7,car,0.770405,708.04,75.58,744.47,104.72
289,5.78,10,car,0.889535,1463.67,335.74,1523.98,376.26
289,5.78,12,car,0.639064,1242.99,154.49,1296.88,190.53
289,5.78,11,car,0.488797,786.72,202.22,828.57,245.55
289,5.78,104,car,0.938588,462.60,952.79,568.19,1024.12
289,5.78,9,bus,0.640730,1811.62,324.37,1920.00,406.18
289,5.78,134,truck,0.367375,786.72,202.22,828.57,245.55
289,5.78,137,car,0.942772,261.46,967.27,372.24,1038.76
289,5.78,13,car,0.259129,1104.47,163.62,1139.78,190.04
289,5.78,83,car,0.320029,675.26,7.81,703.27,35.93
289,5.78,166,car,0.767448,633.34,6.77,663.53,29.64
290,5.80,2,car,0.912877,1363.68,940.66,1456.50,1043.23
290,5.80,3,car,0.622373,835.36,197.66,877.99,234.66
290,5.80,7,car,0.699194,706.98,74.47,743.59,103.76
290,5.80,10,car,0.890219,1463.61,335.77,1523.85,376.24
